date,site,revenue,pageviews,cpm
10/5/2017,ndnation,11.01493059,18104,0.608425242
10/5/2017,huskermax,8.912899901,23772,0.37493269
10/5/2017,cardinalconnect,0.482946589,698,0.691900558
10/5/2017,goodmenproject,0.004969652,54,0.092030595
10/5/2017,snackmedia-readnorwich,0.748234979,2635,0.283960144
10/5/2017,snackmedia-nothingbutnewcastle,1.144006936,11910,0.096054319
10/5/2017,angelswin,1.135743487,2756,0.412098508
10/5/2017,rabidhabs,0.031741349,98,0.323891319
10/5/2017,therepublikofmancunia,3.981764501,5870,0.678324447
10/5/2017,telegraphherald,1.032372499,1083,0.953252538
10/5/2017,trekmovie,3.971179672,5419,0.732825184
10/5/2017,comcastsportsnet,324.1640266,379659,0.853829427
10/5/2017,arseblog,34.95836841,27319,1.279635726
10/5/2017,nationnetwork-canucksarmy,11.27079633,10967,1.027700951
10/5/2017,lancasteronline,0.139301146,210,0.663338791
10/5/2017,autoweek,46.00917899,32550,1.413492442
10/5/2017,pittsburghsportsnow2,9.055784398,21121,0.428757369
10/5/2017,russellstreetreport,7.287617985,11810,0.617071802
10/5/2017,chicagoreader,3.530483141,4356,0.810487406
10/5/2017,philliesnation,0.402521072,1039,0.387412004
10/5/2017,presto-fswbucs,0.423916635,584,0.725884649
10/5/2017,journalstar,11.44206202,10257,1.115536904
10/5/2017,pittsburghhockeynow,0.426631447,462,0.923444691
10/5/2017,zam-wowhead,0.005973018,904,0.006607321
10/5/2017,piratestalknow,0.016488892,60,0.274814865
10/5/2017,autoblog,6.146626652,6277,0.979229991
10/5/2017,eliteprospects,0.122495386,211,0.580546851
10/5/2017,sfnewmexican,0.518685189,826,0.627948171
10/5/2017,snackmedia-claretandhugh,11.76554053,24928,0.471980926
10/5/2017,metschronicle,0.114749598,162,0.708330851
10/5/2017,gamurs-csgosquad,3.315475338,8508,0.389689156
10/5/2017,silverandblueblood,0.002099796,13,0.161522774
10/5/2017,overwatchtracker,6.137706882,22022,0.278707968
10/5/2017,totalbarca,0.112251924,453,0.247796741
10/5/2017,dailythunder,0.953138452,1326,0.718807279
10/5/2017,postdispatch,119.0605734,103740,1.147682412
10/5/2017,ultimateknicks,6.284916727,7888,0.796769362
10/5/2017,snackmedia-arsenal-mania,2.989291579,2472,1.209260347
10/5/2017,lakersnation,101.3977954,128002,0.792157899
10/5/2017,snackmedia-live4liverpool,2.923446509,9224,0.316939127
10/5/2017,snackmedia-mcfcwatch,12.86296841,15273,0.84220313
10/5/2017,slingshotesports,2.793712063,3709,0.753225145
10/5/2017,captainamericalibrary,0.017131558,30,0.571051949
10/5/2017,mancity,0.003680798,12,0.30673314
10/5/2017,snackmedia-readceltic,2.696273498,4015,0.671550062
10/5/2017,shepherdexpress,0.55171717,445,1.239813866
10/5/2017,snackmedia-bluemoon-mcfc,32.62921176,85958,0.379594823
10/5/2017,wrc,5.944083755,6968,0.8530545
10/5/2017,cyclonefanatic,53.51221515,72274,0.740407548
10/5/2017,tigernet,0.437753673,414,1.057376022
10/5/2017,foxsports-north,26.79997202,7443,3.600694884
10/5/2017,sixpackspeak,13.50072275,24262,0.556455476
10/5/2017,snackmedia-foreverwestham,2.514611938,5500,0.457202171
10/5/2017,cornellsun,0.084305345,90,0.936726053
10/5/2017,wrestlinginc,0.895485757,4117,0.217509292
10/5/2017,lee-pantagraph,2.229246963,8272,0.269493105
10/5/2017,dodgerblue,24.81209842,20323,1.220887586
10/5/2017,sfexaminer,7.76871119,9199,0.844516925
10/5/2017,packsinsider,0.07386847,57,1.295938064
10/5/2017,pokejungle,0.597468445,1702,0.351039039
10/5/2017,chicitysports,1.921071911,3665,0.524166961
10/5/2017,tempostorm,5.441795046,14868,0.3660072
11/5/2017,packsinsider,0.070166026,73,0.961178436
11/5/2017,arseblog,72.26136652,57210,1.263089784
11/5/2017,ultimateknicks,6.196342856,7083,0.874818983
11/5/2017,lakersnation,113.3931178,116275,0.975214946
11/5/2017,pittsburghsportsnow2,5.86392142,12597,0.465501423
11/5/2017,wrc,6.364728807,7453,0.853982129
11/5/2017,snackmedia-arsenal-mania,1.806597131,1365,1.323514382
11/5/2017,starwarsnewsnet,11.24338532,17149,0.65562921
11/5/2017,lee-pantagraph,3.860074861,7939,0.48621676
11/5/2017,justinbiebernl,0.101700332,811,0.125401149
11/5/2017,mynhltraderumors,31.55284092,41273,0.764491094
11/5/2017,snackmedia-rousingthekop,2.570624646,2952,0.870807807
11/5/2017,shepherdexpress,0.603070746,463,1.302528608
11/5/2017,postdispatch,197.8695055,128539,1.539373307
11/5/2017,hornsports,0.130524664,278,0.469513179
11/5/2017,snackmedia-claretandhugh,16.18794057,31529,0.513430193
11/5/2017,tennisguru,0.873,4049,0.215608792
11/5/2017,snackmedia-readceltic,10.05503177,27423,0.366664179
11/5/2017,therepublikofmancunia,9.014413271,13717,0.657170903
11/5/2017,49erswebzone,42.14497455,41605,1.012978598
11/5/2017,captainamericalibrary,0.020841293,41,0.508324231
11/5/2017,umgoblue,0.009911363,24,0.41297345
11/5/2017,autoblog,12.9892299,23203,0.55980821
11/5/2017,cyclonefanatic,62.77632146,75247,0.83427009
11/5/2017,destinytracker,0.052822413,169,0.312558658
11/5/2017,snackmedia-readwesham,0.852518038,4279,0.199233007
11/5/2017,snackmedia-readarsenal,0.499158512,2836,0.176007938
11/5/2017,snackmedia-gersnet,3.523148161,5781,0.609435766
11/5/2017,presto-fswbucs,0.38088176,453,0.840798586
11/5/2017,mancity,0.010988689,24,0.457862022
11/5/2017,siouxcityjournal,2.318482438,2838,0.816942367
11/5/2017,raptorsrepublic,0.00841064,13,0.64697233
11/5/2017,dailythunder,1.520557326,1174,1.295193634
11/5/2017,hoosierhuddle,0.259936603,309,0.841218781
11/5/2017,snackmedia-mcfcwatch,10.850238,12246,0.886023028
11/5/2017,cornellsun,0.050104803,49,1.022547008
11/5/2017,sfexaminer,9.180835807,9479,0.968544763
11/5/2017,snackmedia-live4liverpool,3.519744979,9173,0.383707073
11/5/2017,snackmedia-thecelticblog,30.2986922,36068,0.84004359
11/5/2017,gopherhole,1.471814772,2205,0.667489693
11/5/2017,snackmedia-readnorwich,0.541199503,1878,0.288178649
11/5/2017,sixpackspeak,13.19733762,21611,0.61067686
11/5/2017,snackmedia-foreverwestham,2.711859263,6010,0.451224503
11/5/2017,wearewearside,0.312283781,489,0.638617138
11/5/2017,eliteprospects,0.128615979,212,0.606679146
11/5/2017,gamurs-csgosquad,3.499181893,7597,0.460600486
11/5/2017,russellstreetreport,11.00310079,17480,0.629468009
11/5/2017,trekmovie,4.336327486,5378,0.806308569
11/5/2017,lee-heraldreview,0.512559358,1225,0.418415803
11/5/2017,piratestalknow,0.128253559,331,0.387472989
11/5/2017,slingshotesports,2.055883147,2333,0.881218666
11/5/2017,pittsburghhockeynow,2.043974281,3046,0.671035549
11/5/2017,chicagoreader,6.460097356,5221,1.237329507
11/5/2017,totalbarca,0.152053185,480,0.316777468
11/5/2017,foxsports-north,29.20050795,7659,3.812574481
11/5/2017,snackmedia-readwestbrom,1.35747922,8509,0.159534519
11/5/2017,goodmenproject,0.00265488,11,0.241352741
11/5/2017,journalstar,19.28641925,12452,1.548861167
11/5/2017,topix,7.462531638,17896,0.416994392
11/5/2017,overwatchtracker,7.089759434,22902,0.309569445
11/5/2017,snackmedia-gunnersphere,0.002779831,71,0.039152546
11/5/2017,cardinalconnect,0.387027017,597,0.64828646
11/5/2017,autoweek,35.51824991,33017,1.075756426
11/5/2017,catchronicles,0.018585751,25,0.743430058
11/5/2017,metschronicle,0.013733027,60,0.228883783
11/5/2017,cityweekly,1.233397281,4039,0.305371944
11/5/2017,lancasteronline,0.149375983,216,0.691555475
11/5/2017,snackmedia-bluemoon-mcfc,38.55017455,93708,0.411386163
11/5/2017,snackmedia-nothingbutnewcastle,2.037529775,16845,0.120957541
11/5/2017,nationnetwork-canucksarmy,13.38547541,11034,1.213111783
11/5/2017,chicitysports,0.554867204,914,0.607075715
11/5/2017,tentonhammer,20.30719628,12430,1.63372456
11/5/2017,denofgeek,76.96105767,159980,0.481066744
11/5/2017,lee-jg-tc,0.74991358,1817,0.412720737
11/5/2017,dodgerblue,20.56190656,15684,1.31101164
11/5/2017,tempostorm,6.519939013,15089,0.432098815
11/5/2017,angelswin,1.138387004,2589,0.439701431
11/5/2017,rabidhabs,0.108929585,145,0.751238517
11/5/2017,zam-wowhead,0.016565342,865,0.019150685
11/5/2017,philliesnation,1.084690206,2562,0.423376349
11/5/2017,sfnewmexican,1.075317479,696,1.544996378
11/5/2017,videocelts,28.0074739,45807,0.611423448
11/5/2017,wrestlinginc,4.09737569,12484,0.328210164
11/5/2017,ndnation,0.293438008,17653,0.016622558
11/5/2017,pokejungle,0.780569483,2255,0.346150547
11/5/2017,telegraphherald,1.039171898,1110,0.936190899
11/5/2017,tigernet,0.580832787,401,1.448460814
11/5/2017,huskermax,9.133726727,20531,0.444874908
11/5/2017,snackmedia-celticquicknews,23.35720504,27006,0.86488947
11/5/2017,comcastsportsnet,331.1543864,350231,0.945531339
12/5/2017,tennisguru,0.984,3014,0.326476443
12/5/2017,tentonhammer,23.51635604,12371,1.90092604
12/5/2017,hoosierhuddle,0.80417802,441,1.823532925
12/5/2017,catchronicles,0.017233123,22,0.783323758
12/5/2017,pittsburghhockeynow,0.922246129,1824,0.505617396
12/5/2017,overwatchtracker,7.241876001,20929,0.346021119
12/5/2017,videocelts,26.0265809,40880,0.636658045
12/5/2017,snackmedia-gunnersphere,0.001027138,40,0.025678446
12/5/2017,snackmedia-bluemoon-mcfc,38.77845515,82683,0.46900155
12/5/2017,tempostorm,7.194966956,15008,0.479408779
12/5/2017,chicagoreader,6.060791009,4432,1.367506997
12/5/2017,snackmedia-foreverwestham,5.930450381,10726,0.552904194
12/5/2017,lakersnation,152.3171958,141774,1.074366215
12/5/2017,ndnation,0.223121684,16464,0.013552094
12/5/2017,therepublikofmancunia,8.385192095,12633,0.663753035
12/5/2017,wrc,7.570407625,7689,0.984576359
12/5/2017,snackmedia-arsenal-mania,5.490193333,3303,1.662183873
12/5/2017,lancasteronline,0.212550369,217,0.979494789
12/5/2017,hornsports,0.188677835,262,0.720144407
12/5/2017,eliteprospects,0.188405302,222,0.848672533
12/5/2017,sfnewmexican,0.181840331,439,0.414214876
12/5/2017,presto-fswbucs,0.377840741,463,0.816070715
12/5/2017,sfexaminer,10.39866276,8008,1.298534311
12/5/2017,snackmedia-gersnet,0.379070127,1154,0.328483646
12/5/2017,gamurs-csgosquad,4.52181096,8558,0.528372395
12/5/2017,overwolf,8.53E-05,65,0.001312576
12/5/2017,siouxcityjournal,4.277764818,4554,0.939342296
12/5/2017,trekmovie,4.187439848,5052,0.828867745
12/5/2017,wrestlinginc,3.950117195,10350,0.381653835
12/5/2017,ultimateknicks,6.601012545,6412,1.029477939
12/5/2017,captainamericalibrary,0.00159167,12,0.132639206
12/5/2017,mancity,0.005430569,13,0.417736096
12/5/2017,totalbarca,0.130501474,449,0.290649163
12/5/2017,russellstreetreport,8.654082613,13879,0.623537907
12/5/2017,snackmedia-readnorwich,0.122851765,391,0.314198888
12/5/2017,zam-wowhead,0.00639046,782,0.008171944
12/5/2017,wearewearside,0.113961507,187,0.609419822
12/5/2017,denofgeek,121.0628375,98808,1.225233154
12/5/2017,lee-pantagraph,3.072000491,6228,0.493256341
12/5/2017,slingshotesports,12.34673914,14072,0.877397608
12/5/2017,49erswebzone,42.59547705,35573,1.197410313
12/5/2017,snackmedia-readarsenal,0.433755805,1969,0.220292435
12/5/2017,snackmedia-rousingthekop,2.700112285,3554,0.759738966
12/5/2017,snackmedia-claretandhugh,13.32721543,20374,0.654128567
12/5/2017,justinbiebernl,0.094670056,460,0.20580447
12/5/2017,shepherdexpress,0.558978131,507,1.102520968
12/5/2017,tigernet,0.440688344,385,1.14464505
12/5/2017,lee-jg-tc,0.569412069,1591,0.357895706
12/5/2017,snackmedia-celticquicknews,32.5268675,39844,0.816355474
12/5/2017,snackmedia-live4liverpool,2.196159352,5704,0.385020924
12/5/2017,cyclonefanatic,77.36785172,81361,0.95092061
12/5/2017,cardinalconnect,0.306454864,569,0.538584998
12/5/2017,snackmedia-readceltic,14.78065695,29778,0.496361641
12/5/2017,huskermax,8.320146052,17278,0.481545668
12/5/2017,comcastsportsnet,215.7847911,215624,1.000745701
12/5/2017,snackmedia-thecelticblog,15.55559253,16392,0.948974654
12/5/2017,nationnetwork-canucksarmy,15.70987991,12770,1.230217691
12/5/2017,philliesnation,0.632348442,1150,0.54986821
12/5/2017,rabidhabs,0.063031317,119,0.52967493
12/5/2017,topix,16.06146932,31494,0.509985055
12/5/2017,arseblog,66.11808832,52524,1.258816699
12/5/2017,postdispatch,194.2376282,113105,1.717321323
12/5/2017,sixpackspeak,16.28343129,26920,0.604882292
12/5/2017,pittsburghsportsnow2,6.469522484,14428,0.448400505
12/5/2017,destinytracker,0.057258807,142,0.403231033
12/5/2017,mynhltraderumors,30.75539857,35116,0.875822946
12/5/2017,cityweekly,1.611258824,3616,0.445591489
12/5/2017,snackmedia-readwestbrom,0.654602312,3448,0.189849859
12/5/2017,snackmedia-mcfcwatch,16.97817634,15371,1.104558997
12/5/2017,welikela,0.010668294,16,0.666768406
12/5/2017,packsinsider,0.051694044,67,0.771552902
12/5/2017,lee-heraldreview,0.453435751,983,0.461277468
12/5/2017,dailythunder,1.515553806,1043,1.453071722
12/5/2017,foxsports-north,18.50554987,3064,6.039670323
12/5/2017,metschronicle,0.04583752,54,0.848842957
12/5/2017,dodgerblue,18.99592657,12705,1.495153606
12/5/2017,snackmedia-readwesham,0.71311674,7179,0.099333715
12/5/2017,starwarsnewsnet,19.02774927,23556,0.807766568
12/5/2017,piratestalknow,0.041475873,101,0.410652212
12/5/2017,snackmedia-nothingbutnewcastle,1.374007331,9921,0.138494842
12/5/2017,chicitysports,0.732280107,804,0.910796153
12/5/2017,gopherhole,1.292798453,1884,0.686198754
12/5/2017,cornellsun,0.038161827,18,2.120101511
12/5/2017,umgoblue,0.036058092,36,1.001613661
12/5/2017,telegraphherald,1.204239947,2030,0.593221649
12/5/2017,journalstar,20.05066891,13264,1.511660804
12/5/2017,silverandblueblood,0.014493038,21,0.690144644
12/5/2017,pokejungle,0.769827635,1721,0.44731414
12/5/2017,autoblog,21.56302303,32711,0.659197916
12/5/2017,autoweek,41.05080723,33046,1.242232259
12/5/2017,angelswin,0.987478916,2431,0.406202762
12/5/2017,goodmenproject,0.016185551,39,0.415014134
13-05-2017,snackmedia-thecelticblog,9.732061362,12810,0.75972376
13-05-2017,goodmenproject,0.002829216,12,0.235768022
13-05-2017,catchronicles,0.002969583,16,0.185598941
13-05-2017,snackmedia-gunnersphere,0.004669125,43,0.108584302
13-05-2017,zam-tf2outpost,0.004748756,12,0.395729696
13-05-2017,snackmedia-bluemoon-mcfc,48.72817188,115351,0.422433892
13-05-2017,raptorsrepublic,0.00530534,11,0.482303669
13-05-2017,welikela,0.005564485,17,0.327322659
13-05-2017,comcastsportsnet,242.8638737,247072,0.982968016
13-05-2017,zam-wowhead,0.005905802,810,0.007291114
13-05-2017,tigernet,0.524306873,341,1.537556813
13-05-2017,captainamericalibrary,0.008374723,20,0.418736174
13-05-2017,pokejungle,0.539656723,1376,0.392192386
13-05-2017,wrc,6.316129517,6529,0.967396158
13-05-2017,autoweek,32.58983113,30459,1.069957357
13-05-2017,chicagoreader,6.322472789,3567,1.772490269
13-05-2017,lee-heraldreview,0.608608534,685,0.888479612
13-05-2017,dodgerblue,30.89275277,20317,1.520537125
13-05-2017,silverandblueblood,0.011123593,36,0.308988696
13-05-2017,philliesnation,0.688645836,962,0.715848062
13-05-2017,cardinalconnect,0.241279142,484,0.498510623
13-05-2017,cornellsun,0.013072514,24,0.544688097
13-05-2017,49erswebzone,28.79550946,27327,1.053738407
13-05-2017,cityweekly,0.789963267,3080,0.25648158
13-05-2017,videocelts,27.5744466,40562,0.679809837
13-05-2017,tentonhammer,26.07905852,13209,1.974340111
13-05-2017,wearewearside,0.823466777,1421,0.579498084
13-05-2017,angelswin,0.825309082,1798,0.459015062
13-05-2017,mynhltraderumors,25.17708234,29950,0.84063714
13-05-2017,snackmedia-readarsenal,0.02079131,133,0.156325636
13-05-2017,pittsburghhockeynow,0.262241445,565,0.46414415
13-05-2017,blackandbluereview,0.021246748,21,1.011749915
13-05-2017,chicitysports,0.888205183,1211,0.733447715
13-05-2017,cyclonefanatic,52.37996124,46466,1.127275023
13-05-2017,snackmedia-readnorwich,0.023553961,88,0.267658644
13-05-2017,snackmedia-foreverwestham,0.927689968,1933,0.479922384
13-05-2017,tennisguru,0.987,6853,0.144024515
13-05-2017,packsinsider,0.025594714,47,0.544568392
13-05-2017,snackmedia-mcfcwatch,23.17624339,25719,0.901133146
13-05-2017,umgoblue,0.027027652,22,1.228529614
13-05-2017,snackmedia-readwesham,0.239008887,1519,0.157346206
13-05-2017,gopherhole,1.164633739,1536,0.75822509
13-05-2017,dailythunder,0.237454427,282,0.842036976
13-05-2017,piratestalknow,0.037719269,93,0.40558354
13-05-2017,rabidhabs,0.039086154,44,0.888321672
13-05-2017,destinytracker,0.040808886,111,0.367647621
13-05-2017,snackmedia-rousingthekop,1.386520019,1698,0.816560671
13-05-2017,snackmedia-arsenal-mania,1.418043986,940,1.508557432
13-05-2017,snackmedia-gersnet,0.047045201,114,0.412677198
13-05-2017,justinbiebernl,0.058839176,368,0.159889065
13-05-2017,presto-fswbucs,0.268612555,375,0.716300146
13-05-2017,slingshotesports,2.322528768,2949,0.787564859
13-05-2017,wrestlinginc,2.392770026,7145,0.334887337
13-05-2017,autoblog,14.23725916,14650,0.971826564
13-05-2017,foxsports-north,13.96055382,2916,4.787569897
13-05-2017,totalbarca,0.087034415,400,0.217586037
13-05-2017,metschronicle,0.087701377,119,0.736986365
13-05-2017,siouxcityjournal,2.587760589,2308,1.121213427
13-05-2017,arseblog,86.99648831,74521,1.16740903
13-05-2017,postdispatch,93.98826019,62268,1.509415112
13-05-2017,snackmedia-readwestbrom,0.095075308,415,0.229097127
13-05-2017,snackmedia-claretandhugh,13.19346644,20434,0.645662447
13-05-2017,lee-pantagraph,2.933553227,5219,0.562091057
13-05-2017,sixpackspeak,12.26397973,22163,0.553353776
13-05-2017,huskermax,6.535218819,14705,0.444421545
13-05-2017,lakersnation,119.0771457,122131,0.974995257
13-05-2017,trekmovie,3.225909416,4248,0.759394872
13-05-2017,sfnewmexican,0.122337425,243,0.503446193
13-05-2017,therepublikofmancunia,3.747238997,7515,0.498634597
13-05-2017,snackmedia-nothingbutnewcastle,0.140622811,1264,0.111252224
13-05-2017,eliteprospects,0.141779623,212,0.668771806
13-05-2017,hornsports,0.148259428,192,0.772184523
13-05-2017,gamurs-csgosquad,4.194180804,8598,0.487808886
13-05-2017,journalstar,10.9855618,7525,1.459875322
13-05-2017,russellstreetreport,4.510007267,8288,0.544161108
13-05-2017,pittsburghsportsnow2,4.651260025,12361,0.376285092
13-05-2017,lancasteronline,0.167446911,231,0.724878402
13-05-2017,lee-jg-tc,0.355327803,1180,0.301125257
13-05-2017,hoosierhuddle,0.190090656,647,0.293803178
13-05-2017,starwarsnewsnet,5.245292064,7137,0.734943543
13-05-2017,denofgeek,0.198643849,40,4.966096235
13-05-2017,snackmedia-live4liverpool,0.202081021,459,0.440263661
13-05-2017,shepherdexpress,0.212673094,192,1.107672365
13-05-2017,nationnetwork-canucksarmy,5.445352431,5133,1.060851828
13-05-2017,ultimateknicks,6.690548963,5669,1.180199147
13-05-2017,sfexaminer,5.515715878,5202,1.060306782
13-05-2017,snackmedia-readceltic,5.686760176,12786,0.4447646
13-05-2017,overwatchtracker,5.8643735,18809,0.311785502
13-05-2017,topix,9.205769275,18067,0.509535024
13-05-2017,tempostorm,6.070946395,13156,0.461458376
13-05-2017,telegraphherald,0.440545508,788,0.559067903
13-05-2017,ndnation,0.2481348,12857,0.019299588
13-05-2017,snackmedia-celticquicknews,42.7458649,45797,0.933376966
14-05-2017,angelswin,0.98338719,2420,0.406358343
14-05-2017,slingshotesports,2.741165381,2493,1.099544878
14-05-2017,tennisguru,1.26,4279,0.294461323
14-05-2017,cityweekly,0.849364735,2937,0.289194666
14-05-2017,sfexaminer,7.276309304,5590,1.30166535
14-05-2017,nationnetwork-canucksarmy,4.11366002,4217,0.975494432
14-05-2017,overwolf,8.55E-05,1354,6.32E-05
14-05-2017,starwarsnewsnet,4.177123781,6319,0.661041902
14-05-2017,snackmedia-nothingbutnewcastle,0.266250274,2268,0.117394301
14-05-2017,cornellsun,0.01045082,12,0.870901668
14-05-2017,comcastsportsnet,364.7735969,340916,1.069980866
14-05-2017,silverandblueblood,0.001561535,24,0.065063977
14-05-2017,packsinsider,0.020467406,45,0.45483125
14-05-2017,snackmedia-claretandhugh,15.56245962,25859,0.601819855
14-05-2017,justinbiebernl,0.072196976,339,0.212970431
14-05-2017,therepublikofmancunia,4.219879339,5921,0.712697068
14-05-2017,postdispatch,127.2627967,76470,1.664218605
14-05-2017,piratestalknow,0.004386523,33,0.132924943
14-05-2017,snackmedia-gersnet,0.026168853,74,0.353633149
14-05-2017,snackmedia-readarsenal,0.160357913,662,0.242232497
14-05-2017,lee-pantagraph,5.357465684,7184,0.745749678
14-05-2017,lee-heraldreview,0.980349421,883,1.110248495
14-05-2017,totalbarca,0.065949122,370,0.17824087
14-05-2017,cardinalconnect,0.297885713,460,0.647577636
14-05-2017,sixpackspeak,9.825087168,18102,0.542762522
14-05-2017,pittsburghsportsnow2,3.568075873,8677,0.411210773
14-05-2017,gamurs-csgosquad,4.351386842,8405,0.51771408
14-05-2017,overwatchtracker,7.281726314,20223,0.360071518
14-05-2017,chicagoreader,4.461045224,2965,1.504568372
14-05-2017,ndnation,0.199111329,13531,0.014715197
14-05-2017,dailythunder,0.389991754,293,1.331029877
14-05-2017,lee-jg-tc,0.3777244,789,0.47873815
14-05-2017,umgoblue,0.012754257,16,0.797141088
14-05-2017,lakersnation,183.170305,89333,2.050421513
14-05-2017,presto-fswbucs,0.403859152,537,0.752065459
14-05-2017,snackmedia-gunnersphere,0.001652692,47,0.035163661
14-05-2017,tigernet,0.39637476,302,1.312499205
14-05-2017,journalstar,8.882938299,5924,1.49948317
14-05-2017,snackmedia-mcfcwatch,18.45886012,21640,0.852997233
14-05-2017,shepherdexpress,0.186076939,179,1.039535974
14-05-2017,denofgeek,4.86029339,3336,1.456922479
14-05-2017,snackmedia-rousingthekop,1.438724244,1413,1.01820541
14-05-2017,hoosierhuddle,0.115340879,150,0.768939191
14-05-2017,pittsburghhockeynow,0.346529465,778,0.445410623
14-05-2017,metschronicle,0.023589775,46,0.512821195
14-05-2017,mynhltraderumors,29.61817413,34202,0.865977841
14-05-2017,huskermax,6.846292057,15391,0.444824382
14-05-2017,lancasteronline,0.183704828,252,0.728987413
14-05-2017,snackmedia-readceltic,6.091818989,9029,0.67469476
14-05-2017,49erswebzone,24.82717577,25579,0.970607755
14-05-2017,gopherhole,1.42817912,1972,0.724228763
14-05-2017,snackmedia-arsenal-mania,1.082637762,870,1.244411221
14-05-2017,wearewearside,0.275158353,626,0.439550084
14-05-2017,dodgerblue,24.83984687,77289,0.321389161
14-05-2017,destinytracker,0.022370173,86,0.26011829
14-05-2017,chicitysports,0.632707127,571,1.108068523
14-05-2017,snackmedia-live4liverpool,0.492283701,1431,0.344013767
14-05-2017,captainamericalibrary,0.002405422,17,0.141495413
14-05-2017,wrestlinginc,3.124589365,8390,0.372418279
14-05-2017,philliesnation,0.419432616,784,0.534990581
14-05-2017,russellstreetreport,3.926886524,5408,0.726125467
14-05-2017,eliteprospects,0.142153532,210,0.676921581
14-05-2017,trekmovie,4.010625356,4992,0.803410528
14-05-2017,welikela,0.007764542,21,0.369740101
14-05-2017,videocelts,32.61326743,47339,0.688930215
14-05-2017,wrc,6.864777234,7206,0.95264741
14-05-2017,arseblog,63.43629832,48368,1.311534451
14-05-2017,pokejungle,0.573977619,1354,0.423912569
14-05-2017,tempostorm,6.823830725,13918,0.490288168
14-05-2017,siouxcityjournal,1.63984513,1380,1.188293572
14-05-2017,telegraphherald,0.430935046,754,0.571531891
14-05-2017,autoblog,11.59961132,9599,1.208418723
14-05-2017,snackmedia-readnorwich,0.023944809,68,0.352129538
14-05-2017,catchronicles,0.005626453,14,0.401889516
14-05-2017,cyclonefanatic,51.38925483,44918,1.144068187
14-05-2017,snackmedia-foreverwestham,0.745976663,1454,0.51305135
14-05-2017,snackmedia-readwestbrom,0.085918923,207,0.415067262
14-05-2017,sfnewmexican,0.142873144,339,0.421454703
14-05-2017,foxsports-north,50.49759073,11305,4.466836862
14-05-2017,rabidhabs,0.035027026,116,0.301957119
14-05-2017,tentonhammer,25.9525785,12960,2.002513773
14-05-2017,snackmedia-readwesham,0.489504969,6899,0.070953032
14-05-2017,hornsports,0.100373904,205,0.489628798
14-05-2017,snackmedia-celticquicknews,12.9919619,16526,0.786152844
14-05-2017,snackmedia-thecelticblog,25.16240561,25654,0.980837515
14-05-2017,autoweek,74.61880071,55867,1.335650755
14-05-2017,ultimateknicks,6.558204922,5579,1.175516208
14-05-2017,snackmedia-bluemoon-mcfc,57.8387518,128125,0.451424404
14-05-2017,zam-wowhead,0.005445425,868,0.006273531
14-05-2017,topix,6.391861371,13088,0.488375716
15-05-2017,lee-heraldreview,0.518069618,785,0.659961296
15-05-2017,therepublikofmancunia,2.870068897,3947,0.727151988
15-05-2017,snackmedia-claretandhugh,14.57559703,26506,0.549898024
15-05-2017,eliteprospects,0.100844062,179,0.563374645
15-05-2017,presto-fswbucs,0.437684664,689,0.635246247
15-05-2017,denofgeek,0.008506222,15,0.567081444
15-05-2017,cyclonefanatic,84.53488305,89507,0.944449965
15-05-2017,snackmedia-readarsenal,0.284900484,1990,0.143166072
15-05-2017,arseblog,95.87522241,80837,1.186031426
15-05-2017,siouxcityjournal,2.596696002,2370,1.095652322
15-05-2017,topix,22.18855797,46387,0.478335697
15-05-2017,foxsports-north,85.58224257,10224,8.370720126
15-05-2017,telegraphherald,0.495499389,930,0.532795042
15-05-2017,snackmedia-readceltic,13.69416757,21430,0.639018552
15-05-2017,tentonhammer,21.6328495,12209,1.771877263
15-05-2017,dodgerblue,25.71711884,116991,0.219821344
15-05-2017,snackmedia-gunnersphere,0.003395566,36,0.094321274
15-05-2017,pewterreport,0.024365751,11,2.215068306
15-05-2017,49erswebzone,43.68857175,36050,1.211888259
15-05-2017,chicagoreader,6.064013847,4534,1.337453429
15-05-2017,huskermax,7.982243181,18127,0.440351033
15-05-2017,cityweekly,1.132493689,3694,0.306576527
15-05-2017,nationnetwork-canucksarmy,7.972983323,6375,1.250664051
15-05-2017,silverandblueblood,0.003757063,27,0.139150481
15-05-2017,rabidhabs,0.033668517,78,0.431647653
15-05-2017,snackmedia-nothingbutnewcastle,0.75098344,6354,0.118190658
15-05-2017,ultimateknicks,7.88134341,7329,1.075364089
15-05-2017,snackmedia-foreverwestham,5.616773649,11290,0.49749988
15-05-2017,lee-jg-tc,0.481865608,1483,0.324926236
15-05-2017,wrc,8.886182502,8633,1.029327291
15-05-2017,sfexaminer,9.662439115,8935,1.081414562
15-05-2017,destinytracker,0.014374325,55,0.26135137
15-05-2017,wrestlinginc,6.885946983,18246,0.37739488
15-05-2017,russellstreetreport,9.679006948,29338,0.32991366
15-05-2017,packsinsider,0.035982426,60,0.599707108
15-05-2017,snackmedia-arsenal-mania,0.738547617,643,1.148596605
15-05-2017,starwarsnewsnet,7.681167952,11625,0.66074563
15-05-2017,tennisguru,0.796,1774,0.448703495
15-05-2017,angelswin,1.257497265,2909,0.432278194
15-05-2017,pokejungle,0.496453506,1371,0.362110507
15-05-2017,chicitysports,1.267699929,1982,0.639606422
